"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,,
#200905218919,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3500,4500,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,630,4,2235,,FILLMORE,ST,,,"RONALD DEAN",COATS,8777123473,"EXXELL CORP. DBA EXXELL FIRE SYSTEMS",GRAND,AV,OAKLAND,CA,94610-0000,,,"INSTALL ANSUL 3.0 FIRE SUPPRESSION SYSTEM  UL 300 WET CHEMICAL FIRE SYSTEM.",,
#200905218920,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3500,4500,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,702,33,1844,,GEARY,BL,,,"RONALD DEAN",COATS,8777123473,"EXXELL CORP. DBA EXXELL FIRE SYSTEMS",GRAND,AV,OAKLAND,CA,94610-0000,,,"INSTALL ANSUL 3.0 FIRE SUPPRESSION SYSTEM  UL 300 WET CHEMICAL FIRE SYSTEM.",,
#200905218921,8,2009/05/21,2009/05/26,ISSUED,9,2009/09/26,3366,3366,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,606,26,2441,,JACKSON,ST,,,"B. WESTPHAL  T. PAPPAS","DOUG HOM",9258084336,"BAY ALARM COMPANY",BERRY,DR,PACHECO,CA,94553-0000,,,"connection of ansul system to existing FIRE ALARM SYSTEM.",,
#200905218922,8,2009/05/21,2009/05/26,ISSUED,9,2009/09/26,3822,3822,"WHOLESALE SALES",0,"WHOLESALE SALES",0,3550,20,1830,,HARRISON,ST,,,"B. WESTPHAL  T. PAPPAS","DOUG HOM",9258084336,"BAY ALARM COMPANY",BERRY,DR,PACHECO,CA,94553-0000,,,"FIRE ALARM SYSTEM  FIRE SPRINKLER MONITORING.",,
#200905218923,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#2006710175693. ALL WORK HAS BEEN COMPLETED.",,
#200905218924,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200601192529. ALL WORK HAS BEEN COMPLETED.",,
#200905218925,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200603237333. ALL WORK HAS BEEN COMPLETED.",,
#200905218926,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200706285349. ALL WORK HAS BEEN COMPLETED.",,
#200905218927,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200605111332. ALL WORK HAS BEEN COMPLETED.",,
#200905218928,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200709122394. ALL WORK HAS BEEN COMPLETED.",,
#200905218929,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,0,OFFICE,0,260,10,300,,MONTGOMERY,ST,,,"JOE MILLER",,6508722345,"TOTAL AUTOMATIC SPRINKLER CO INC",SYCAMORE,DR,MILLBRAE,CA,94030-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200801092162. ALL WORK HAS BEEN COMPLETED.",,
#200905218930,8,2009/05/21,2009/05/26,ISSUED,9,2010/05/26,123000,123000,SCHOOL,0,SCHOOL,0,978,18,2750,,JACKSON,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"INTERIOR REMODEL OF EXISTING BUSNESS OFFICE ON THE 1ST FLOOR  INTERIOR REMODEL OF EXISTING LIBRARY AND",,
#200905218931,4,2009/05/21,2009/05/26,ISSUED,9,2009/11/26,15000,15000,"RETAIL SALES",,,,3654,41,3950,,24TH,ST,,,TERRY,LONG,4158696460,"AD ART INC.","THOMAS MELLON",CR,"SAN FRANCISCO",CA,94134-0000,,,"Install 1 channel letter illuminated sign on existing columns  (Wole Foods)",,
#200905218932,7,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,2000,2000,,,,,3654,41,3950,,24TH,ST,,,TERRY,LONG,4158696460,"AD ART INC.","THOMAS MELLON",CR,"SAN FRANCISCO",CA,94134-0000,,,"Reface ( copy change) to existing sign ( Whole Foods)",,
#200905218933,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,8500,8500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3608,68,3639,,20TH,ST,,,BRUCE,BULKIN,4158214091,"SHANTA CARPENTRY & CONSTR",LOOMIS,ST,"SAN FRANCISCO",CA,94124,,,"LIGHT ROOF MAINTENANCE AND REPAIR OF 3' ROTTEN WOOD GUTTER & PAINT. GUTTEN TO BE REPLACE W/COPPER. NO STRUCTURAL CHANGEES REPAIR IN  KIND.",,
#200905218933,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,8500,8500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3608,68,3641,,20TH,ST,,,BRUCE,BULKIN,4158214091,"SHANTA CARPENTRY & CONSTR",LOOMIS,ST,"SAN FRANCISCO",CA,94124,,,"LIGHT ROOF MAINTENANCE AND REPAIR OF 3' ROTTEN WOOD GUTTER & PAINT. GUTTEN TO BE REPLACE W/COPPER. NO STRUCTURAL CHANGEES REPAIR IN  KIND.",,
#200905218934,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,"AUTO REPAIRS",0,"AUTO REPAIRS",0,3514,004A,194,,12TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Revision to app.#2008/0512/2589 to show as built drawings.",,
#200905218935,8,2009/05/21,2009/05/22,ISSUED,9,2010/05/22,74847.26,74847.26,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,919,006A,3536,,BRODERICK,ST,,,"STEVEN ALBERT",,6502874202,"S.E.A CONSTRUCTION",OFFARRELL,ST,"SAN MATEO",CA,94033-0000,,,"KITCHEN REMODEL  RECONFIGURE INTERIOR WALLS TO ADD MASTER BATH  REMODEL EXISTING HALL BATH  REPLACE SELECT WINDOWS. ALL WORK ON 2ND FLOOR. WINDOWS DO NOT FACE THE STREET.SAME SIZE & SAME LOCATION. NO STRUCTURAL WORK FOR THIS PROJECT.",,
#200905218936,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,300,300,"RETAIL SALES",0,"RETAIL SALES",0,270,13,430,,GRANT,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO CORRECT NOTICE OF VIOLATION #200877674. THE REPAIR OF AWINING ABOVE SIDEWALK. SWNING WAS REMOVED BY TENANT OF THE RETAIL STORE.",,
#200905218937,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,9500,9500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3581,39,63,,FORD,ST,,,"GIOVACCHINO DIODATI",,6503482777,"DIODATI  INC",LANG,RD,BURLINGAME,CA,94010-0000,,,"FUNGUS DAMAGE REPAIRS  BRING RAILING TO CODE  REPLACE TWO DOORS AND SASHES AS REQUIRED.  NO STRUCTURAL REPAIRS  LIKE FOR LIKE SEE TERMITE REPORT #20197.  ALL PROPOSED WORK IS AT THE REAR OF THE BLDG. & NOT VISIBLE FROM THE PUBLIC WAY.  TOTAL REPAIR OF REAR DECK & STAIRS NO TO EXCEED 50% TOTAL.",,
#200905218938,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,20000,20000,APARTMENTS,4,APARTMENTS,4,981,62,2947,,JACKSON,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"KITCHEN REMODEL-REPLACE O/D CABINETS. NO STRUCTURAL WORK MIN .50%  OF KITCHEN LIGHT WATTS MUST BE OF HIGH EFFICACY LIGHTS.",,
#200905218939,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,2000,2000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",2,1073,33,850,,PRESIDIO,AV,0,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200707055954. ALL WORK IS COMPLETE.",,
#200905218941,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,4000,4000,APARTMENTS,4,APARTMENTS,5,1073,33,856,,PRESIDIO,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSP. FOR WORK APPROVED UNDER PA#2007/07/05/5957.",,
#200905218941,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,4000,4000,APARTMENTS,4,APARTMENTS,5,1073,33,858,,PRESIDIO,AV,0,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSP. FOR WORK APPROVED UNDER PA#2007/07/05/5957.",,
#200905218942,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,10000,2000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3637,14,1176,,"SOUTH VAN NESS",AV,,,SCOTT,BAILEY,5102367796,"WILLSON/BAILEY CONSTRUCTION",HUMPHREY,AV,RICHMOND,CA,94804-0000,,,"REVISION TO 200904307419  REPLACE STAIRCASE IN FRONT OF BUILDING",,
#200905218943,8,2009/05/21,2009/05/22,ISSUED,9,2009/09/22,400,400,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1450,6,335,,18TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPAIR THE LIGHTWELL AND SKYLIGHT (DRY ROT) AT LOWER LEVEL ROOF  FIXING 2 PATIO DOORS.",,
#200905218944,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,16300,16300,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,947,19,2722,,BAKER,ST,,,MARK,BARBAGELATA,4152211566,"BARBAGELATA CONSTRUCTION",LAKE,ST,"SAN FRANCISCO",CA,94121-0000,,,"REPLACE EXISTING FIXTURES I.E.  BATH  ELECTRICAL & CABINETS AND PLUMB  INSTALL ONE DIRECT VENT GAS BURNING HEATER  VERIFY CURRENT UTILITIES COMPLY WITH SFUBC",,
#200905218944,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,16300,16300,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,947,19,2724,,BAKER,ST,,,MARK,BARBAGELATA,4152211566,"BARBAGELATA CONSTRUCTION",LAKE,ST,"SAN FRANCISCO",CA,94121-0000,,,"REPLACE EXISTING FIXTURES I.E.  BATH  ELECTRICAL & CABINETS AND PLUMB  INSTALL ONE DIRECT VENT GAS BURNING HEATER  VERIFY CURRENT UTILITIES COMPLY WITH SFUBC",,
#200905218945,8,2009/05/21,2009/05/22,ISSUED,9,2009/11/22,8000,8000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,941,5,2829,,BAKER,ST,,,KEVIN,BORN,4157564260,"ASHBURY QUALITY CONSTRUCTION",GEARY,BL,"SAN FRANCISCO",CA,94118-0000,,,"COMPLY WITH NOV 200905651. GARAGE FOUNDATION REPLACEMENT REQUIRED ADDITONAL FRAMING DETAILS.",,
#200905218945,8,2009/05/21,2009/05/22,ISSUED,9,2009/11/22,8000,8000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,941,5,2831,,BAKER,ST,,,KEVIN,BORN,4157564260,"ASHBURY QUALITY CONSTRUCTION",GEARY,BL,"SAN FRANCISCO",CA,94118-0000,,,"COMPLY WITH NOV 200905651. GARAGE FOUNDATION REPLACEMENT REQUIRED ADDITONAL FRAMING DETAILS.",,
#200905218946,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1275,1275,APARTMENTS,13,APARTMENTS,13,644,9,1520,,CALIFORNIA,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REPAIR DRY ROTTED REAR STAIRWAY TREADS AND ROOF DECKING LESS THAN 50% REPLACEMENT. NO STRUCTURAL WORK. OWNER/BUILDER. MINOR LEAKING REPLACEMENT AT ROOF DECK.",,
#200905218947,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,1,1,APARTMENTS,3,APARTMENTS,3,2696,55,243,,COLLINGWOOD,ST,0,,,,,,,,,,,,,"TO OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200510034535. ALL WORK IS COMPLETE. AS REVISED FOR BLOCK & LOT BY PA3200703136055.",,
#200905218948,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,2500,2500,APARTMENTS,15,APARTMENTS,15,1154,006B,1610,,"GOLDEN GATE",AV,,,"SIMON   H  G",SPARK,4155030055,"SPARK CONSTRUCTION",LILY,ST,"SAN FRANCISCO",CA,94102-0000,,,"REMOVE PLASTER INSIDE ONLY GARAGE LEVEL TO INVESTIGATE (E) PLUMB. & ELECTRICAL FOR LEAKS  ETC. WALLS & CEILINGS. REFINISH THE GARAGE UNDER SEPARATE PERMIT.",,
#200905218949,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,10000,10000,APARTMENTS,4,APARTMENTS,4,1230,46,500,,COLE,ST,,,"G B & E CONSTRUCTION INC",,4153330352,"G B & E CONSTRUCTION INC.",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200804038789.",,
#200905218949,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,10000,10000,APARTMENTS,4,APARTMENTS,4,1230,49,506,,COLE,ST,,,"G B & E CONSTRUCTION INC",,4153330352,"G B & E CONSTRUCTION INC.",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200804038789.",,
#200905218950,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3000,3000,APARTMENTS,4,APARTMENTS,4,1230,46,500,,COLE,ST,,,"G B & E CONSTRUCTION INC",,4153330352,"G B & E CONSTRUCTION INC.",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200801112362.",,
#200905218950,8,2009/05/21,2009/05/21,ISSUED,9,2009/09/21,3000,3000,APARTMENTS,4,APARTMENTS,4,1230,49,506,,COLE,ST,,,"G B & E CONSTRUCTION INC",,4153330352,"G B & E CONSTRUCTION INC.",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200801112362.",,
#200905218951,8,2009/05/21,2009/05/21,ISSUED,9,2009/11/21,6000,6000,APARTMENTS,4,APARTMENTS,4,1230,46,500,,COLE,ST,,,"G B & E CONSTRUCTION INC",,4153330352,"G B & E CONSTRUCTION INC.",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"TO COMPLETE WORK AND OBTAIN FINAL INSPECTION FOR WORK APPROVED UNDER PA#200805051357.",,
#200905228952,8,2009/05/22,2009/05/29,ISSUED,9,2009/11/29,25000,25000,APARTMENTS,3,APARTMENTS,3,3619,87,3523,,21ST,ST,,,"RAY REINERTSON",,4156470884,"R.M.R. CONSTRUCTION COMPANY",OAKDALE,AV,"SAN FRANCISCO",CA,94124,,,"ADD A NEW BEAM IN THE 3RD FLOOR CEILING AND REMOVE BEARING AND NON BEARINGS ON THE 3RD FLOOR. INTERIOR RENOVATION INCLUDING KITCHEN AND E BATH. ADD 2ND FULL BATH. INSTALL 1 N EXTERIOR DOOR  16 WINDOWS  1 SKYLIGHT",,
#200905228953,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3583,88,4007,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW PA# TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905228953,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3583,88,4009,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENEW PA# TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905228954,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,24000,24000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7538,22,98,,LAIDLEY,ST,,,MOSTAFA,KARKORI,,"M KARKORI CONSTRUCTION CO",DIAMOND,ST,"SAN FRANCISCO",CA,94131-0000,,,"REMOVE (E) CEDER SINGLES & REPLACE WITH NEW ONE. (FRONT)",,
#200905228955,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,5715,5715,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,649,29,1945,,CALIFORNIA,ST,,,CRIS,SPILLY,6505539054,"AMERICAN HOME RENEWAL INC",SHAW,RD,"SO S F",CA,94080-0000,,,"INSTALL 5 DUAL PANE FIBERGLASS WINDOWS INTO EXISTING OPENINGS. ALL WINDOWS ARE STREET FACING.",,
#200905228956,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1,1,OFFICE,63,OFFICE,63,265,3,388,,MARKET,ST,,,"SWINERTON & WALBERG COMPANY",,4154212980,"SWINERTON & WALBERG COMPANY",TOWNSEND,ST,"SAN FRANCISCO",CA,94107-0000,,,"RENEW PA# 2007/04/13/8730 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905228957,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3166,11,117,,WESTWOOD,DR,,,"21ST CENTURY HOME IMPROVEMENT",,4159741234,"21ST CENTURY HOME IMPROVT",HARRISON,ST,"SAN FRANCISCO",CA,94107,,,"REMOVE & REPLACE 3 ADDITIONAL WINDOWS TO REAR OF HOME IN KIND. NO STRUCTURAL CHANGES. NOT VISIBLE FROM STREET. REPAIR STUCCO TO LEFT SIDE OF HOME. U FACTOR LESS THAN 0.67.",,
#200905228958,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,8500,8500,APARTMENTS,139,APARTMENTS,139,304,21,737,,POST,ST,,,RICHARD,MANFREDONIA,4159789600,"ON-SITE MAINTENANCE","P.O.BOX 11506",,"SAN RAFAEL",CA,94912-0000,,,"WORK @ POST STREET TOWER UNIT# 814. UPGRADE KITCHEN CABINETS & COUNTER. NO STRUCTURAL. NO LIGHTING.",,
#200905228959,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1,1,APARTMENTS,21,APARTMENTS,21,796,4,745,,FULTON,ST,0,,"JEFFERY L. HUTTON",,5108670362,"N B A SYSTEMS","MAYBELLE AVE",,OAKLAND,CA,94619-0000,,,"RENEW PA# 2008/07/09/6276 TO OBTAIN FINAL INSPECTION. ALL WORK HAS BEEN COMPLETED.",,
#200905228960,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,6500,6500,APARTMENTS,24,APARTMENTS,24,7531,194,85,,ORA,WY,308,E,RENE,ACUNA,4157489226,"COMMUNITY RECONSTRUCTION SOLUTIONS",HINCKLEY,RD,BURLINGAME,CA,94010-0000,,,"WORK @ UNIT# 308E ONLY. REPLACE SIDING & TRIM ON THE LIVING ROOM / BEDROOM EXTERIOR OF UNITS. 4 WINDOWS AT UNIT# 308E. WOOD SIDING & HARDI TRIM. 12 X 30 SIDE OF BUILDING.",,
#200905228961,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1200,1200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1432,40,216,,02ND,AV,,,,,,,,,,,,,,"PATCH LATH AND PLASTER CEILING  PATCH DRYWALL IN PASSAGEWAY  REPLACE UTILITY DOOR  CLOSE OFF FIREPLACE OPENINGS IN APPROVED MANNER  PROVIDE WEATHER STRIPPINGS AT ALL DOORS  CORRECT ALL REMAINING ITEMS IDENTIFIED IN PHYSICAL INSPECTION REPORT 3R-4958",,
#200905228961,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1200,1200,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1432,40,218,,02ND,AV,,,,,,,,,,,,,,"PATCH LATH AND PLASTER CEILING  PATCH DRYWALL IN PASSAGEWAY  REPLACE UTILITY DOOR  CLOSE OFF FIREPLACE OPENINGS IN APPROVED MANNER  PROVIDE WEATHER STRIPPINGS AT ALL DOORS  CORRECT ALL REMAINING ITEMS IDENTIFIED IN PHYSICAL INSPECTION REPORT 3R-4958",,
#200905228962,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1908,12,1647,,35TH,AV,,,"MICHAEL FREDERICK KENNEDY",,4158501069,"NARROWBACK CONSTRUCTION CO.",MISSION,ST,"SAN FRANCISCO",CA,94112-0000,,,"CONSTRUCTION PHASE REVISION TO WORK PRESENTLY UNDERWAY PER APP#200803197466. DELETE EXCAVATED BASEMENT FROM SCOPE OF CONSTRUCTION.",,
#200905228963,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,10703,10703,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1151,23,842,,LYON,ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"REPLACE 11 WINDOWS INTO EXISTING OPENINGS. VISABLE FROM THE STREET. NO STRUCTURAL CHANGES. U FACTOR .67 MAX",,
#200905228963,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,10703,10703,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1151,23,844,,LYON,ST,,,"BRAD RICKARD",,8006713985,"SEARS HOME IMPROVEMT PROD  ** SEE NOTES*","E. AIRWAY BL",,LIVERMORE,CA,94550-0000,,,"REPLACE 11 WINDOWS INTO EXISTING OPENINGS. VISABLE FROM THE STREET. NO STRUCTURAL CHANGES. U FACTOR .67 MAX",,
#200905228965,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3260,18,201,,"SAN BENITO",WY,,,PETER,HA,4157596683,"BAYVIEW ROOFING AND CONSTRUCTION",20TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPLACE ALL GUTTERS TO NEW ALUMINUM 5"" O/G TYPE GUTTERS",,
#200905228967,8,2009/05/22,2009/05/27,ISSUED,9,2009/09/27,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2618A,37,151,,UPPER,TR,,,,,,,,,,,,,,"ADDITIONAL STRUCTURAL DRAWINGS  REVISION TO #5 OF ORIGINAL PERMIT #200707136740.",,
#200905228968,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,524,23,1363,,GREENWICH,ST,,,"ALENJANDRO T.",OLASCOAGA,4152183834,"PACIFIC GREEN CONSTRUCTION",WISCONSIN,ST,"SAN FRANCISCO",CA,94107-0000,,,"IN FLAT # 1365 GREENWICH STREET:  GARDEN LEVEL BEDROOM:  REMOVE AND REPLACE SHEETROCK TO REMEDIATE DRYROT.  REPLACE FRAMING AS REQUIRED IN-KIND ON EXTERIOR  REPAIR SHINGLES.  REPLACE DECK TILES ABOVE BEDROOM",,
#200905228968,8,2009/05/22,2009/05/22,ISSUED,9,2009/11/22,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,524,23,1365,,GREENWICH,ST,,,"ALENJANDRO T.",OLASCOAGA,4152183834,"PACIFIC GREEN CONSTRUCTION",WISCONSIN,ST,"SAN FRANCISCO",CA,94107-0000,,,"IN FLAT # 1365 GREENWICH STREET:  GARDEN LEVEL BEDROOM:  REMOVE AND REPLACE SHEETROCK TO REMEDIATE DRYROT.  REPLACE FRAMING AS REQUIRED IN-KIND ON EXTERIOR  REPAIR SHINGLES.  REPLACE DECK TILES ABOVE BEDROOM",,
#200905228970,8,2009/05/22,2009/05/22,ISSUED,9,2010/05/22,30000,30000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,770,25,971,,"GOLDEN GATE",AV,,,JESUS,CHAVEZ,5106334142,"BAY AREA BUILDERS",84TH,AV,OAKLAND,CA,94621-0000,,,"DRY ROT REPAIR & SIDING IN LIKE KIND. EXTERIOR REPLACE SIDING (VINYL) 1/2 PLY  1 HR FIRE WAL AND CHANGE AND DAMAGED FRAMING DUE TO DRYROT. WORK ON 2 BEDROOMS (2ND & 3RD FLOORS) SEE ATTACHED CLARK PEST CONTROL REPORT#12-23882.",,
#200905228972,8,2009/05/22,2009/05/22,ISSUED,9,2009/09/22,2900,2900,APARTMENTS,24,APARTMENTS,24,748,32,1160,,WEBSTER,ST,,,"AMES-BILLINGSLEY/WINDOW KING F",,4158241077,"AMES-BILLINGSLEY  INC.",BAYSHORE,BL,"SAN FRANCISCO",CA,94124,,,"(UNIT #201)  INSTTALL (1) VINYL PATIO DOOR.  NOT VISIBLE FROM STREET.  REPLACE IN KIND  NO CHANGE IN SIZE.  U-VALUE - 38 -52",,
