"APPLICATION #","FORM_  NUMBER",FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS","PLAN SETS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,"CONTRACTOR PHONE",COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#201103282913,8,2011/03/28,2011/03/28,ISSUED,9,2012/03/28,40000,40000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,176,23,517,,PACIFIC,AV,,,JOHN,SCOTT,4153339100,"SCOTT & WARNER BUILDERS INC","P.O.BOX 96",,SAUSALITO,CA,94966-0000,,,"RENOVATION OF TOP FLOOR RESIDENTIAL UNIT. WORK INCLUDES REMODEL OF KITCHEN AND BATHROOM NEW PARTITIONS AND SHELVING REPAIR AND REPLACE EXTG WNDWS AND SKYLIGHTS IN KIND AS NOTED."
#201103282914,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,18700,18700,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6917,2,2,,ENTRADA,CT,,,GERRY,DUECK,6505570827,"DUECK CONSTRUCTION",COPELAND,ST,PACIFICA,CA,94044-3208,,,"              "
#201103282915,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,16000,16000,OFFICE,,OFFICE,,2,3707,62,33,,"NEW MONTGOMERY",ST,,,OLEG,VYGRUG,5103573700,"TRI-SIGNAL INTEGRATION INC.",ENCINITAS,AV,SYLMAR,CA,91342-0000,,,"FIRE ALARM SYSTEM VOLUNTARY UPGRADE INCLUDING: REPLACE CPU  LOOP CARDS  AUDIO MESSAGE GENERATOR  MASTER TELEPHONE HANDSET IN EXTG SYSTEM."
#201103282918,8,2011/03/28,2011/03/28,ISSUED,9,2012/03/28,45000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,1893,30,1560,,48TH,AV,,,CLIFFORD,ADAMS,4158317309,"C G ADAMS CONSTRUCTION",45TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"REPLACE 10 ALUM. WINDOWS IN FRONT WITH MARVIN WOOD  REAR NEW VINYL WINDOW 17 EA. 4 PATIO DOOR  MAX U FACTOR 0.40  REMODEL 3/F BATHROOM IN KIND  REMOVE STUCCO ON FACE OF BLDG  REPAIR DRYROT AS NEEDED. REPLACE STUCCO IN KIND."
#201103282919,8,2011/03/28,2011/03/28,ISSUED,9,2012/03/28,11000,27000,OFFICE,0,OFFICE,0,2,3717,21,150,,SPEAR,ST,,,"CHARLES R. KEELE JR",,9252730100,"SIMPLEX GRINNELL",PRESTON,AV,LIVERMORE,CA,94551-0000,,,"FIRE ALARM TENANT IMPROVEMENT ON FLOOR 11 INCLUDES 25 NEW STROBES  25 NEW SPEAKERS  4 NEW RELAYS AND  AND 1 NEW SMOKE DETECTOR."
#201103282920,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,800,800,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,1142,24,730,,ARGUELLO,BL,,,JOSE,SUNGA,7077471248,"SUNGA CONSTRUCTION",TOWNSEND,DR,"BENICIA ",CA,94510-0000,,,"SHED IS LEGAL PER APP#200103305627. REPAIR OF DRYROT ROOF AND HEIGHT WAS MODIFIED. TO COMPLY WITH NOV #201107542"
#201103282921,8,2011/03/28,2011/03/29,ISSUED,9,2012/03/29,70000,70000,APARTMENTS,15,APARTMENTS,15,2,182,21,1554,,JONES,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Unit 1554 on 2nd floor. Kitchen and bath remodel  lv rm and bedrm remodel. Install new kitchen appliances  new lights and outlets thru oiut the unit  Add full bathroom  install new forced air"
#201103282922,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,1,1,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,228,19,525,,COMMERCIAL,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Replace (e) old canopy w/(n) clg.: revision to appl.#201103031302 to add 4x4 post @ (2) locations for clarification."
#201103282923,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,6200,6200,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,6297,17,480,,SAWYER,ST,,,"MCCURDY ROOFING",,6509520233,"MCCURDY ROOFING",HEMLOCK,AV,"SO SAN FRANCISCO",CA,94080,,,REROOFING
#201103282925,8,2011/03/28,2011/03/30,ISSUED,9,2011/09/30,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,5081,1,440,,BLANKEN,AV,,,KEN,NGUYEN,4157249585,"LIBERTY CONSTRUCTION",TOCOLOMA,AV,"SAN FRANCISCO",CA,94134,,,"Add new play room  and new full bathroom at f ground/garage level"
#201103282926,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,200,200,APARTMENTS,3,APARTMENTS,3,0,1244,28,1451,,HAIGHT,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"CHANGE ONE SHEET ROCK - REPAIR DRY WALL. IN THE RESIDENTIAL UNIT."
#201103282929,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,8300,8300,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2674,11,269,,CHRISTOPHER,DR,,,CIRILO,RAMIREZ,4158223038,"RAMIREZ ROOFING",45TH,AV,"SAN FRANCISCO",CA,94121-0000,,,REROOFING
#201103282930,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,18000,18000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,3613,27,2525,,FOLSOM,ST,,,"HENRY KARNILOWICZ",,4156217533,"OCCIDENTAL EXPRESS",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"REPLACE LESS THAN 4'  HIGH RETAINING WALLS ON BOTH SIDES OF DRIVEWAY WITHIN LOT  APPROX 100 LF. ALSO APPROX. 500 SF. OF DRIVEWAY"
#201103282931,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,600,600,OFFICE,0,OFFICE,0,2,266,9,1,,FRONT,ST,,,LEANNE,GOFF,4154953085,"C B F INC/BILCOR  INC."," HOWARD",ST,"SAN FRANCISCO",CA,94105,,,"Life safety modificationson 13th floor. Furnish and install 1 speaker & 1 strobe"
#201103282932,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,500,1000,APARTMENTS,6,APARTMENTS,6,0,3730,46,54,,SUMNER,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"HANDRAILS ONLY.  COMPLAINT #201111741 (4 DIFFERENT STAIRS).  TO COMPLY WITH NOV DATE 3/22/2011."
#201103282932,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,500,1000,APARTMENTS,6,APARTMENTS,6,0,3730,46,64,,SUMNER,ST,0,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"HANDRAILS ONLY.  COMPLAINT #201111741 (4 DIFFERENT STAIRS).  TO COMPLY WITH NOV DATE 3/22/2011."
#201103282933,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,5000,5000,APARTMENTS,16,APARTMENTS,16,0,644,18,1677,,SACRAMENTO,ST,,,DONALD,WOO,4152212888,"SURE  INC.",16TH,AV,"SAN FRANCISCO",CA,94118-0000,,,"REPLACE BATHTUB. REPLACE VANITY. INSTALL TILES OR MARBLE IN TUB ENCLOSURE. NO STRUCUTRAL WORK. NO NEW LIGHTING"
#201103282934,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,6500,6500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2170,29,2190,,48TH,AV,,,VINCENT,LUU,4157531266,"VINCENT CONSTRUCTION",48TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REPLACE STUCCO  FINISH ON EXISTING FRONT WALL  DRY ROTTED 400 SQ.FT."
#201103282935,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,15000,15000,OFFICE,0,OFFICE,0,2,3708,95,560,,MISSION,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"RELOCATE AND REMOVE FIRE SPRINKLER HEADS. 23 RELOCATE  3 REMOVED"
#201103282936,8,2011/03/28,2011/03/28,ISSUED,9,2012/03/28,30000,30000,OFFICE,48,OFFICE,48,2,766,6,500,,"VAN NESS",AV,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"Relocate  add  removed fire sprinkler heads per TI on 1st floor. 2 add  15 removed  56 relocate"
#201103282937,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,1000,1000,OFFICE,0,OFFICE,0,2,3749,62,303,,02ND,ST,,,PETER,MCHUGH,4155500975,"AYOOB & PEERY PLUMBING",INDIANA,ST,"SAN FRANCISCO",CA,94107,,,"t.i. Add 2 and relocate 2 sprinkler heads in conference room on 5th floor."
#201103282939,8,2011/03/28,2011/03/29,ISSUED,9,2012/03/29,31000,31000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,60,9,1740,,KEARNY,ST,,,RICHARD,BICARDO,4152799864,"BICARDO BUILDERS",CYPRESS,,SAUSALITO,CA,94965-0000,,,"EXTERIOR LANDSCAPING  WOOD DECK  PLANTERS AND SCREENS AT EXTG FRONT CONDCRETE ROOF DECK OVER GARAGE AND  AT GRADE AT REAR."
#201103282940,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,9000,28000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,941,5,2829,,BAKER,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"work on #2829 - Remove (e) partition between kitchen & dining room with new wood beam; Combine bath & toilet to full bath"
#201103282940,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,9000,28000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,941,5,2831,,BAKER,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"work on #2829 - Remove (e) partition between kitchen & dining room with new wood beam; Combine bath & toilet to full bath"
#201103282941,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,2000,2000,APARTMENTS,4,APARTMENTS,4,0,482,24,3354,,LAGUNA,ST,,,BRIAN,KENNY,4158411008,"S F BAY CONSTRUCTION INC","WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"DRY ROT REPAIR ON FOUNDATION SILL PLATES AND FRAMING ENDS. RAISE FOUNDATION STEM WALL TO BLOCK WATER INSTRUSTION 8"" . DRILL 5/8 RB INTO E FOOTING TO CATCH N SILL PLATE AT 32"" C/C 30' LF TB TO BE AT LEAST 10"" DEEP INTO E FOUNDATION"
#201103282942,8,2011/03/28,2011/03/30,ISSUED,9,2011/07/30,5000,5000,APARTMENTS,4,APARTMENTS,4,2,5712,2,16,,GLADYS,ST,,,"LUONG CHI",SAN,4154697377,"SAN'S CONSTRUCTION"," PRAGUE",ST,"SAN FRANCISCO",CA,94112,,,"INSTALL WASHER AND DRYER (2). INSTALL DOUBLE GLAZED SLIDING GLASS DOOR (1)."
#201103282945,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,6579,20,370,,27TH,ST,,,FRANK,LAU,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"RENEW FOR FINAL 2007111077559. ALL WORK COMPLETE"
#201103282946,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,5000,5000,OFFICE,0,OFFICE,0,2,3775,73,501,,03RD,ST,,,RONALD,XU,6505529028,"PERFECT CONNECTION INC.",TUOLUMNE,RD,MILLBRAE,CA,94030-0000,,,"INSTALL 48 NEW SPRINKLER HEADS TO AN EXISTING SPRINKLER SYSTEM ON THE 3RD FLOOR"
#201103282948,8,2011/03/28,2011/03/31,ISSUED,9,2011/09/30,1500,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,5835,6,140,,GENEBERN,WY,,,"TAT CHOY HO",,4155867683,"FAY TAT CONSTRUCTION CO",FAXON,AV,"SAN FRANCISCO",CA,94112-0000,,,"Revision to pA# 2010.10.01.2119. New bedroom on groUnd fl  new window in fam . rm. Fam rm exits out to a concrete patio on grade w/ a 40"" height retaining wall above grade"
#201103282949,8,2011/03/28,2011/03/30,ISSUED,9,2011/07/30,3000,3000,OFFICE,0,OFFICE,0,2,207,32,600,,MONTGOMERY,ST,0,,TRACY,COLETTA,4156488140,"R. N. FIELD CONSTRUCTION","FOLSOM  ST  2ND FLOOR",,"SAN FRANCISCO",CA,94105-0000,,,"OFFICE TI. Install door release from hallway 3704 into office 3706 on the 37th floor"
#201103282950,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,7110B,14,150,,LAWRENCE,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"1 KITCHEN REMODEL IN KIND  LIGHTING TO COMPLY WITH CEC 150 (K). ALL DRYWALL @ EXTERIOR WALL TO BE 5/8 IN TRUCK. INTERIOR AND WALL CEILING TO BE 1/2 DRYWALL PER WORK STATED IN PA 201012297533 & 201012277399."
#201103282951,8,2011/03/28,2011/03/29,ISSUED,9,2012/03/29,85000,85000,"RETAIL SALES",1,"RETAIL SALES",1,2,1439,39,645,,CLEMENT,ST,,,JIMMY,WONG,4154126882,"JIMMY WONG",BALBOA,ST,"SAN FRANCISCO",CA,94121-0000,,,"REMODELING EXISTING GROCERY MARKET STORE  CHANGE EQUIPMENTS  SHELVES  CASHIER COUNTER  WALK-IN COOLER NEW WALLS  STRUCTURAL CHANGE  REMOVE POSTS AND BEAMS INCLUDING CHANGE FROM  (E)2-COMPARTMENT SINK TO (N) 3 COMPARTMENT SINKS"
#201103282952,8,2011/03/28,2011/03/29,ISSUED,9,2012/03/29,80000,80000,LAUNDRY/LAUNDROMAT,2,LAUNDRY/LAUNDROMAT,2,2,5461,52,6248,,03RD,ST,,,"JENNINGS LOUIE",LEW,4157515197,"HOME POLYTEC INC",LAWRENCE,AV,"SAN FRANCISCO",CA,94112-0000,,,"Remodel (e) laundromat. New laundromat equipments. New restroom and office. New ceiling lighting;NEW MOP SINK AND COFFEE COUNTER SINK"
#201103282953,8,2011/03/28,2011/03/28,ISSUED,9,2011/07/28,400,500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,5524,89,1602,B,TREAT,AV,,,GARRETT,ODONOGHUE,4152521507,"K 2 BUILDERS INC",21ST,ST,"SAN FRANCISCO",CA,94110-0000,,,"REPLACE/REPAIR DAMAGED PLYWOOD ON SOUTHERN EXTERIOR WALL (APPROX 5 SHEETS).  REMOVE & REPLACE IN KIND PRESSURE TREATED PLYWOOD. (NOT VISIBLE FROM STREET)."
#201103282954,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,21000,21000,APARTMENTS,4,APARTMENTS,4,2,3540,19,2230,A,15TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"First floor remodel; All work in unit 2230B; Relocate Kitchen & Bath"
#201103282954,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,21000,21000,APARTMENTS,4,APARTMENTS,4,2,3540,19,2230,B,15TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"First floor remodel; All work in unit 2230B; Relocate Kitchen & Bath"
#201103282954,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,21000,21000,APARTMENTS,4,APARTMENTS,4,2,3540,19,2230,,15TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"First floor remodel; All work in unit 2230B; Relocate Kitchen & Bath"
#201103282954,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,21000,21000,APARTMENTS,4,APARTMENTS,4,2,3540,19,2232,,15TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"First floor remodel; All work in unit 2230B; Relocate Kitchen & Bath"
#201103282955,8,2011/03/28,2011/03/29,ISSUED,9,2011/09/29,11000,18500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,5729,21,555,,PRENTISS,ST,,,"TONY SIU",WAN,6508717197,"THE GREAT CONSTRUCTION & DESIGN","SANTA TERESA",WY,MILLBRAE,CA,94030-0000,,,"Ktchen remodeling-change cabinets  countertops & faucet. Bathroom-replace tile  faucet & toilet. no layout change."
#201103282956,8,2011/03/28,2011/03/29,ISSUED,9,2012/03/29,36000,36000,OFFICE,0,OFFICE,0,2,296,13,575,,SUTTER,ST,,,"KAM FUN",NG,4153378876,"MODERN DESIGN CONSTRUCTION INC",SIERRA,CT,DUBLIN,CA,94568-0000,,,"3RD FLOOR - INSTALL 3 NEW HC-ACCESS RESTROOMS WITH/34"" H KITCHENETTE COUNTER IN 3 EXTG OFFICE SPACES."
#201103282958,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,11000,11000,APARTMENTS,9,APARTMENTS,9,0,503,26,1540,,GREENWICH,ST,0,,SUNG,CHOUNG,4155667000,"U L ROOFING SYSTEM CO",43RD,AV,"SAN FRANCISCO",CA,94116,,,REROOFING
#201103282960,8,2011/03/28,2011/03/29,ISSUED,9,2011/07/29,2000,2000,"RETAIL SALES",48,"RETAIL SALES",48,2,3726,11,1000,,HOWARD,ST,,,BEN,TERANI,5104289194,"FIRE & SEC. FIRE/B.TERANI",BEACH,ST,EMERYVILLE,CA,94608-0000,,,"To comply with HIS NOVs# 200923012 201084906 dated 9.25.09 and 12.30.10  Add a duct detector to the existing fire alam  system at 1st floor liquor store."
#201103282963,8,2011/03/28,2011/03/28,ISSUED,9,2011/09/28,9000,9000,"RETAIL SALES",0,"RETAIL SALES",0,0,2901C,10,755,,PORTOLA,DR,,,SUNG,CHOUNG,4155667000,"U L ROOFING SYSTEM CO",43RD,AV,"SAN FRANCISCO",CA,94116,,,REROOFING
#201103292967,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,2200,3000,APARTMENTS,8,APARTMENTS,8,2,62,5,1831,,GRANT,AV,,,JOSEPH,SOLTANOVICH,4155507530,"A M WEST MECHANICAL INC.",JERROLD,AV,"SAN FRANCISCO",CA,94124-0000,,,"INSTALLATION OF 6 FIRE SPRINKLER HEADS"
#201103292968,8,2011/03/29,2011/03/29,ISSUED,9,2012/03/29,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,2682,15,221,,WARREN,DR,,,"JOHN HAKEWILL",,4156472243,"HAKEWILL CONSTRUCTION CO. INC.",RAINBOW,RD,"SAN RAFAEL",CA,94903-0000,,,"DEMOLITION AND REPLACEMENT OF EXTG REAR DECK. NEW CONCRETE TERRACE AT GRADE AND NEW DECK ABOVE GRADE. NEW GAS FIRE FEATURE AND NEW CEDAR SPA TUB  NEW SPIRAL STAIR TO LOWER YARD"
#201103292971,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,4200,4200,"2 FAMILY DWELLING",,"2 FAMILY DWELLING",,0,7532,28,483,,"GOLD MINE",DR,,,"PHUOC NGUYEN",,4154676895,"RESCUE ROOFING CO",NANCY,LN,"DALY CITY",CA,94014-0000,,,REROOFING
#201103292972,8,2011/03/29,2011/03/29,ISSUED,9,2011/09/29,6500,6500,OFFICE,0,OFFICE,0,2,3749,62,303,,02ND,ST,,,,,,,,,,,,,,"Add 3 new strobes   2 new speaker/strobes  relocate 2 speaker strobes on 2nd floor"
#201103292973,8,2011/03/29,2011/03/29,ISSUED,9,2011/09/29,5200,5200,"1 FAMILY DWELLING",,"1 FAMILY DWELLING",,0,6618,4,1562,,DOLORES,ST,,,"PHUOC NGUYEN",,4154676895,"RESCUE ROOFING CO",NANCY,LN,"DALY CITY",CA,94014-0000,,,REROOFING
#201103292974,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,3000,3000,APARTMENTS,8,APARTMENTS,8,0,6538,22,1435,,CASTRO,ST,,,"RONNY EUGENE GIL",,6509927800,"GIL CONSTRUCTION & ASSOC  INC","P.O.BOX 597",,MILLBRAE,CA,94030-0000,,,"CAR HIT BUILDING  REMOVE STUCCO AND REPAIR FRAMING  RESTUCCO 5'X12' AREA IN KIND."
#201103292975,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,2475,2475,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2701,2,312,,DOUGLASS,ST,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94124,,,"INSTALL 4 VINYL WINDOWS IN KIND INTO EXISTING FRAMES. NO CHANGE IN SIZE OR LOCATION. WINDOWS DO NOT FACE THE STREET. IF APPLICABLE  BEDROOM WINDOWS WILL COMPLY WITH SECTION CBC1026 FOR RESCUE. ALL WINDOWS WILL BE DOUBLE PANE AND HAVE A U-FACTOR OF 0.30. NO EGRESS CHANGES."
#201103292976,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,4500,4500,APARTMENTS,5,APARTMENTS,5,0,1088,13,195,,COOK,ST,,,"ARTHUR GARCIA",CAMPOS,4157161174,"AC AND COMPANY",SHARON,ST,"SAN FRANCISCO",CA,94114-0000,,,"WORK PER SJ GOGOL REPORT 10207-09 #1B  2A  3A. REMOVE CONCRETE OVER SILL (AT GARAGE ON ANZA ST) BASE (EASTSIDE) AND REPOUR.SET NEW PRESSURE TREATED PLATE  SET 5/8"" THREADED ROD WITH 3"" X 3"" WASHER AT 4'-0"" O.C. REMOVE DRYROT FRAMING MEMBERS AT DECK/STAIRS. REPLACE/SISTER ON AS NEEDED. LESS THAN 50%."
#201103292976,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,4500,4500,APARTMENTS,5,APARTMENTS,5,0,1088,13,197,,COOK,ST,,,"ARTHUR GARCIA",CAMPOS,4157161174,"AC AND COMPANY",SHARON,ST,"SAN FRANCISCO",CA,94114-0000,,,"WORK PER SJ GOGOL REPORT 10207-09 #1B  2A  3A. REMOVE CONCRETE OVER SILL (AT GARAGE ON ANZA ST) BASE (EASTSIDE) AND REPOUR.SET NEW PRESSURE TREATED PLATE  SET 5/8"" THREADED ROD WITH 3"" X 3"" WASHER AT 4'-0"" O.C. REMOVE DRYROT FRAMING MEMBERS AT DECK/STAIRS. REPLACE/SISTER ON AS NEEDED. LESS THAN 50%."
#201103292976,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,4500,4500,APARTMENTS,5,APARTMENTS,5,0,1088,13,516,,ANZA,ST,0,,"ARTHUR GARCIA",CAMPOS,4157161174,"AC AND COMPANY",SHARON,ST,"SAN FRANCISCO",CA,94114-0000,,,"WORK PER SJ GOGOL REPORT 10207-09 #1B  2A  3A. REMOVE CONCRETE OVER SILL (AT GARAGE ON ANZA ST) BASE (EASTSIDE) AND REPOUR.SET NEW PRESSURE TREATED PLATE  SET 5/8"" THREADED ROD WITH 3"" X 3"" WASHER AT 4'-0"" O.C. REMOVE DRYROT FRAMING MEMBERS AT DECK/STAIRS. REPLACE/SISTER ON AS NEEDED. LESS THAN 50%."
#201103292976,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,4500,4500,APARTMENTS,5,APARTMENTS,5,0,1088,13,520,,ANZA,ST,0,,"ARTHUR GARCIA",CAMPOS,4157161174,"AC AND COMPANY",SHARON,ST,"SAN FRANCISCO",CA,94114-0000,,,"WORK PER SJ GOGOL REPORT 10207-09 #1B  2A  3A. REMOVE CONCRETE OVER SILL (AT GARAGE ON ANZA ST) BASE (EASTSIDE) AND REPOUR.SET NEW PRESSURE TREATED PLATE  SET 5/8"" THREADED ROD WITH 3"" X 3"" WASHER AT 4'-0"" O.C. REMOVE DRYROT FRAMING MEMBERS AT DECK/STAIRS. REPLACE/SISTER ON AS NEEDED. LESS THAN 50%."
#201103292977,8,2011/03/29,2011/03/29,ISSUED,9,2011/09/29,22000,11000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,2481,004A,2635,,15TH,AV,,,KYLE,MORTZ,6508716791,"ART OF CONSTRUCTION INC",FORBES,BL,SSF,CA,94080-0000,,,"KITCHEN REMODEL REPLACE WINDOW IN LIGHT WELL WITH LIKE SIZE"
#201103292978,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,3090,3090,APARTMENTS,6,APARTMENTS,6,0,495,3,3127,,OCTAVIA,ST,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94124,,,"INSTALL 8 VINYL WINDOWS IN KIND INTO EXISTING FRAMES. NO CHANGE IN SIZE OR LOCATION. WINDOWS DO NOT FACE THE STREET. IF APPLICABLE  BEDROOM WINDOWS WILL COMPLY WITH SECTION CBC1026 FOR RESCUE. ALL WINDOWS WILL BE DOUBLE PANE AND HAVE A U-FACTOR OF 0.30. NO EGRESS CHANGES."
#201103292978,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,3090,3090,APARTMENTS,6,APARTMENTS,6,0,495,3,3129,,OCTAVIA,ST,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94124,,,"INSTALL 8 VINYL WINDOWS IN KIND INTO EXISTING FRAMES. NO CHANGE IN SIZE OR LOCATION. WINDOWS DO NOT FACE THE STREET. IF APPLICABLE  BEDROOM WINDOWS WILL COMPLY WITH SECTION CBC1026 FOR RESCUE. ALL WINDOWS WILL BE DOUBLE PANE AND HAVE A U-FACTOR OF 0.30. NO EGRESS CHANGES."
#201103292978,8,2011/03/29,2011/03/29,ISSUED,9,2011/07/29,3090,3090,APARTMENTS,6,APARTMENTS,6,0,495,3,3131,,OCTAVIA,ST,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94124,,,"INSTALL 8 VINYL WINDOWS IN KIND INTO EXISTING FRAMES. NO CHANGE IN SIZE OR LOCATION. WINDOWS DO NOT FACE THE STREET. IF APPLICABLE  BEDROOM WINDOWS WILL COMPLY WITH SECTION CBC1026 FOR RESCUE. ALL WINDOWS WILL BE DOUBLE PANE AND HAVE A U-FACTOR OF 0.30. NO EGRESS CHANGES."
#201103292979,8,2011/03/29,2011/03/29,ISSUED,9,2011/09/29,13500,13500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,504,002A,1630,,GREENWICH,ST,,,"ROBERT VOGT",,4158266670,"A B C  WINDOW CONTRACTORS","CESAR CHAVEZ",ST,"SAN FRANCISCO",CA,94124,,,"INSTALL 6 MARVIN WOOD WINDOWS IN KIND INTO EXISTING FRAMES. NO CHANGE IN SIZE OR LOCATION. WINDOWS DO FACE THE STREET. NO EGRESS CHANGES."
